clk,period,time
3,282,1321406
1,1000,4389108
2,509,2198116
3,301,1321708
1,999,4390108
2,490,2198606
3,298,1322006
1,1000,4391108
2,509,2199116
3,299,1322306
1,1000,4392108
2,490,2199606
3,309,1322616
1,1000,4393108
2,509,2200116
3,290,1322906
1,999,4394108
2,490,2200606
3,301,1323208
1,1000,4395108
2,510,2201116
3,298,1323506
1,1000,4396108
2,490,2201606
3,300,1323807
1,1000,4397108
2,509,2202116
3,317,1324124
1,1000,4398108
2,490,2202606
3,282,1324406
1,999,4399108
2,509,2203116
3,301,1324708
1,1000,4400108
2,490,2203606
3,298,1325006
1,999,4401108
2,509,2204116
3,299,1325306
1,999,4402108
2,490,2204606
3,309,1325616
1,1000,4403108
2,509,2205116
3,290,1325906
1,999,4404108
2,490,2205606
3,301,1326208
1,1000,4405108
2,509,2206116
3,298,1326506
1,1000,4406108
2,490,2206606
3,300,1326806
1,1000,4407108
2,509,2207116
3,317,1327123
1,999,4408108
2,490,2207606
3,282,1327406
1,1000,4409108
2,509,2208116
3,301,1327708
1,1000,4410108
2,490,2208606
3,298,1328006
1,1000,4411108
2,509,2209116
3,300,1328306
1,1000,4412108
2,490,2209606
3,309,1328616
1,1000,4413108
2,509,2210116
3,290,1328906
1,1000,4414108
2,490,2210606
3,301,1329208
1,1000,4415108
2,509,2211116
3,298,1329506
1,1000,4416108
2,490,2211606
3,300,1329806
1,1000,4417108
2,509,2212116
3,317,1330124
1,1000,4418108
2,490,2212606
3,282,1330406
1,1000,4419108
2,509,2213116
3,301,1330708
1,1000,4420108
2,490,2213606
3,298,1331006
1,1000,4421108
2,509,2214116
3,300,1331306
1,1000,4422108
2,490,2214606
3,309,1331616
1,999,4423108
2,509,2215116
3,290,1331906
1,999,4424108
2,490,2215606
3,301,1332208
1,1000,4425108
2,509,2216116
3,298,1332506
1,999,4426108
2,490,2216606
3,300,1332806
1,1000,4427108
2,509,2217116
3,317,1333124
1,1000,4428108
2,490,2217606
3,282,1333406
1,1000,4429108
2,509,2218116
3,301,1333708
1,1000,4430108
2,490,2218606
3,298,1334006
1,1000,4431108
2,509,2219116
3,300,1334306
1,999,4432108
2,490,2219606
3,309,1334616
1,1000,4433108
2,509,2220116
3,290,1334906
1,999,4434108
2,490,2220606
3,301,1335208
1,1000,4435108
2,509,2221116
3,298,1335506
1,999,4436108
2,490,2221606
3,300,1335807
1,1000,4437108
2,510,2222116
3,316,1336124
1,999,4438108
2,490,2222606
3,282,1336406
1,999,4439108
2,509,2223116
3,301,1336708
1,1000,4440108
2,490,2223606
3,298,1337006
1,999,4441108
2,509,2224116
3,299,1337306
1,999,4442108
2,490,2224606
3,309,1337616
1,1000,4443108
2,509,2225116
3,290,1337906
1,1000,4444108
2,490,2225606
3,301,1338208
1,1000,4445108
2,509,2226116
3,298,1338506
1,1000,4446108
2,490,2226606
3,300,1338807
1,1000,4447108
2,509,2227116
3,317,1339124
1,999,4448108
2,490,2227606
3,282,1339406
1,1000,4449108
2,509,2228116
3,301,1339708
1,1000,4450108
2,490,2228606
3,298,1340006
1,999,4451108
2,509,2229116
3,299,1340306
1,1000,4452108
2,490,2229606
3,309,1340616
1,1000,4453108
2,509,2230116
3,290,1340906
1,1000,4454108
2,490,2230606
3,301,1341208
1,999,4455108
2,509,2231116
3,298,1341506
1,1000,4456108
2,490,2231606
3,300,1341807
1,1000,4457108
2,509,2232116
3,316,1342123
1,1000,4458108
2,490,2232606
3,282,1342406
1,999,4459108
2,509,2233116
3,301,1342708
1,1000,4460108
2,490,2233606
3,298,1343006
1,1000,4461108
2,509,2234116
3,299,1343306
1,1000,4462108
2,490,2234606
3,309,1343616
1,1000,4463108
2,509,2235116
3,290,1343906
1,1000,4464108
2,490,2235606
3,301,1344208
1,1000,4465108
2,509,2236116
3,298,1344506
1,1000,4466108
2,490,2236606
3,300,1344807
1,1000,4467108
2,509,2237116
3,317,1345124
1,1000,4468108
2,490,2237606
3,282,1345406
1,1000,4469108
2,509,2238116
3,301,1345708
1,1000,4470108
2,490,2238606
3,298,1346006
1,1000,4471108
2,509,2239116
3,300,1346306
1,1000,4472108
2,490,2239606
3,309,1346616
1,1000,4473108
2,509,2240116
3,290,1346906
1,1000,4474108
2,490,2240606
3,301,1347208
1,1000,4475108
2,509,2241116
3,298,1347506
1,1000,4476108
2,490,2241606
3,300,1347806
1,1000,4477108
2,509,2242116
3,317,1348123
1,999,4478108
2,490,2242606
3,282,1348406
1,1000,4479108
2,509,2243116
3,301,1348708
1,1000,4480108
2,490,2243606
3,298,1349006
1,1000,4481108
2,509,2244116
3,299,1349306
1,999,4482108
2,490,2244606
3,309,1349616
1,1000,4483108
2,509,2245116
3,290,1349906
1,1000,4484108
2,490,2245606
3,301,1350208
1,999,4485108
2,509,2246116
3,298,1350506
1,1000,4486108
2,490,2246606
3,300,1350807
1,999,4487108
2,509,2247116
3,317,1351124
1,1000,4488108
2,490,2247606
3,282,1351406
1,999,4489108
2,509,2248116
3,301,1351708
1,1000,4490108
2,490,2248606
3,298,1352006
1,999,4491108
2,509,2249116
3,300,1352306
1,1000,4492108
2,490,2249606
3,309,1352616
1,999,4493108
2,509,2250116
3,290,1352906
1,1000,4494108
2,490,2250606
3,301,1353208
1,1000,4495108
2,509,2251116
3,298,1353506
1,999,4496108
2,490,2251606
3,300,1353807
1,1000,4497108
2,509,2252116
3,316,1354124
1,1000,4498108
2,490,2252606
3,282,1354406
1,999,4499108
2,509,2253116
3,301,1354708
1,1000,4500108
2,490,2253606
3,298,1355006
1,1000,4501108
2,509,2254116
3,299,1355306
1,1000,4502108
2,490,2254606
3,309,1355616
1,1000,4503108
2,509,2255116
3,290,1355906
1,999,4504108
2,490,2255606
3,301,1356208
1,1000,4505108
2,509,2256116
3,298,1356506
1,1000,4506108
2,490,2256606
3,300,1356807
1,999,4507108
2,509,2257116
3,316,1357123
1,1000,4508108
2,490,2257606
3,282,1357406
1,999,4509108
2,509,2258116
3,301,1357708
1,1000,4510108
2,490,2258606
3,298,1358006
1,1000,4511108
2,509,2259116
3,299,1358306
1,1000,4512108
2,490,2259606
3,309,1358616
1,1000,4513108
2,509,2260116
3,290,1358906
1,1000,4514108
2,490,2260606
3,301,1359208
1,1000,4515108
2,509,2261116
3,298,1359506
1,1000,4516108
2,490,2261606
3,300,1359807
1,999,4517108
2,509,2262116
3,317,1360124
1,1000,4518108
2,490,2262606
3,282,1360406
1,1000,4519108
2,509,2263116
3,301,1360708
1,1000,4520108
2,490,2263606
3,298,1361006
1,999,4521108
2,509,2264116
3,300,1361306
1,1000,4522108
2,490,2264606
3,309,1361616
1,1000,4523108
2,509,2265116
3,290,1361906
1,999,4524108
2,490,2265606
3,301,1362208
1,1000,4525108
2,509,2266116
3,298,1362506
1,1000,4526108
2,490,2266606
3,300,1362807
1,1000,4527108
2,509,2267116
3,316,1363124
1,999,4528108
2,490,2267606
3,282,1363406
1,1000,4529108
2,509,2268116
3,301,1363708
1,999,4530108
2,490,2268606
3,298,1364006
1,1000,4531108
2,509,2269116
3,299,1364306
1,1000,4532108
2,490,2269606
3,309,1364616
1,999,4533108
2,509,2270116
3,290,1364906
1,1000,4534108
2,489,2270606
3,301,1365208
1,999,4535108
2,509,2271116
3,298,1365506
1,1000,4536108
2,490,2271606
3,300,1365807
1,1000,4537108
2,509,2272116
3,316,1366123
1,999,4538108
2,490,2272606
3,282,1366406
1,999,4539108
2,509,2273116
3,301,1366708
1,1000,4540108
2,490,2273606
3,298,1367006
1,1000,4541108
2,509,2274116
3,299,1367306
1,999,4542108
2,490,2274606
3,309,1367616
1,1000,4543108
2,509,2275116
3,290,1367906
1,1000,4544108
2,490,2275606
3,301,1368208
1,999,4545108
2,509,2276116
3,298,1368506
1,1000,4546108
2,490,2276606
3,300,1368806
1,1000,4547108
2,509,2277116
3,317,1369124
1,999,4548108
2,490,2277606
3,282,1369406
1,1000,4549108
2,509,2278116
3,301,1369708
1,999,4550108
2,490,2278606
3,298,1370006
1,1000,4551108
2,509,2279116
3,299,1370306
1,1000,4552108
2,490,2279606
3,309,1370616
1,1000,4553108
2,509,2280116
3,290,1370906
1,999,4554108
2,490,2280606
3,301,1371208
1,1000,4555108
2,509,2281116
3,298,1371506
1,1000,4556108
2,490,2281606
3,300,1371806
1,999,4557108
2,509,2282116
3,317,1372124
1,1000,4558108
2,490,2282606
3,282,1372406
1,1000,4559108
2,509,2283116
3,301,1372708
1,999,4560108
2,490,2283606
3,298,1373006
1,1000,4561108
2,509,2284116
3,300,1373306
1,1000,4562108
2,490,2284606
3,309,1373616
1,999,4563108
2,509,2285116
3,290,1373906
1,1000,4564108
2,490,2285606
3,301,1374208
1,999,4565108
2,509,2286116
3,298,1374506
1,1000,4566108
2,490,2286606
3,300,1374807
1,1000,4567108
2,509,2287116
3,317,1375124
1,1000,4568108
2,489,2287606
3,282,1375406
1,999,4569108
2,509,2288116
3,301,1375708
1,1000,4570108
2,490,2288606
3,298,1376006
1,1000,4571108
2,509,2289116
3,299,1376306
1,999,4572108
2,490,2289606
3,309,1376616
1,1000,4573108
2,509,2290116
3,290,1376906
1,999,4574108
2,490,2290606
3,301,1377208
1,1000,4575108
2,509,2291116
3,298,1377506
1,999,4576108
2,490,2291606
3,300,1377807
1,1000,4577108
2,509,2292116
3,316,1378123
1,999,4578108
2,490,2292606
3,282,1378406
1,1000,4579108
2,509,2293116
3,301,1378708
1,999,4580108
2,490,2293606
3,298,1379006
1,1000,4581108
2,509,2294116
3,300,1379306
1,999,4582108
2,490,2294606
3,309,1379616
1,1000,4583108
2,509,2295116
3,290,1379906
1,1000,4584108
2,490,2295606
3,301,1380208
1,999,4585108
2,509,2296116
3,298,1380506
1,1000,4586108
2,490,2296606
3,300,1380806
1,999,4587108
2,509,2297116
3,317,1381124
1,1000,4588108
2,490,2297606
3,282,1381406
1,1000,4589108
2,509,2298116
3,301,1381708
1,999,4590108
2,490,2298606
3,298,1382006
1,1000,4591108
2,509,2299116
3,300,1382306
1,999,4592108
2,490,2299606
3,309,1382616
1,1000,4593108
2,509,2300116
3,290,1382906
1,1000,4594108
2,490,2300606
3,301,1383208
1,1000,4595108
2,509,2301116
3,298,1383506
1,999,4596108
2,490,2301606
3,300,1383807
1,1000,4597108
2,509,2302116
3,317,1384124
1,1000,4598108
2,490,2302606
3,282,1384406
1,1000,4599108
2,509,2303116
3,301,1384708
1,999,4600108
2,490,2303606
3,298,1385006
1,1000,4601108
2,509,2304116
3,300,1385306
1,1000,4602108
2,490,2304606
3,309,1385616
1,1000,4603108
2,509,2305116
3,290,1385906
1,1000,4604108
2,490,2305606
3,301,1386208
1,999,4605108
2,509,2306116
3,298,1386506
1,1000,4606108
2,490,2306606
3,300,1386806
1,999,4607108
2,509,2307116
3,317,1387124
1,999,4608108
2,490,2307606
3,282,1387406
1,1000,4609108
2,509,2308116
3,301,1387708
1,1000,4610108
2,489,2308606
3,298,1388006
1,1000,4611108
2,509,2309116
3,300,1388307
1,1000,4612108
2,490,2309606
3,309,1388616
1,1000,4613108
2,509,2310116
3,290,1388906
1,1000,4614108
2,490,2310606
3,301,1389208
1,999,4615108
2,509,2311116
3,298,1389506
1,1000,4616108
2,490,2311606
3,300,1389806
1,1000,4617108
2,509,2312116
3,317,1390124
1,999,4618108
2,490,2312606
3,282,1390406
1,1000,4619108
2,509,2313116
3,301,1390708
1,1000,4620108
2,490,2313606
3,298,1391006
1,1000,4621108
2,509,2314116
3,299,1391306
1,1000,4622108
2,490,2314606
3,309,1391616
1,1000,4623108
2,509,2315116
3,290,1391906
1,1000,4624108
2,490,2315606
3,301,1392208
1,1000,4625108
2,509,2316116
3,298,1392506
1,1000,4626108
2,490,2316606
3,300,1392807
1,1000,4627108
2,509,2317116
3,317,1393124
1,1000,4628108
2,490,2317606
3,282,1393406
1,999,4629108
2,509,2318116
3,301,1393708
1,999,4630108
2,490,2318606
3,298,1394006
1,1000,4631108
2,509,2319116
3,300,1394306
1,999,4632108
2,490,2319606
3,309,1394616
1,999,4633108
2,509,2320116
3,290,1394906
1,1000,4634108
2,490,2320606
3,301,1395208
1,999,4635108
2,509,2321116
3,298,1395506
1,1000,4636108
2,490,2321606
3,300,1395807
1,1000,4637108
2,509,2322116
3,317,1396124
1,999,4638108
2,490,2322606
3,282,1396406
1,1000,4639108
2,509,2323116
3,301,1396708
1,1000,4640108
2,490,2323606
3,298,1397006
1,1000,4641108
2,509,2324116
3,299,1397306
1,999,4642108
2,490,2324606
3,309,1397616
1,1000,4643108
2,509,2325116
3,290,1397906
1,1000,4644108
2,490,2325606
3,301,1398208
1,1000,4645108
2,509,2326116
3,298,1398506
1,999,4646108
2,490,2326606
3,300,1398807
1,1000,4647108
2,509,2327116
3,317,1399124
1,1000,4648108
2,490,2327606
3,282,1399406
1,999,4649108
2,509,2328116
3,301,1399708
1,1000,4650108
2,490,2328606
3,298,1400006
1,999,4651108
2,509,2329116
3,300,1400306
1,1000,4652108
2,490,2329606
3,309,1400616
1,1000,4653108
2,509,2330116
3,290,1400906
1,1000,4654108
2,490,2330606
3,301,1401208
1,999,4655108
2,509,2331116
3,298,1401506
1,1000,4656108
2,490,2331606
3,300,1401806
1,1000,4657108
2,509,2332116
3,317,1402123
1,999,4658108
2,490,2332606
3,282,1402406
1,1000,4659108
2,509,2333116
3,301,1402708
1,1000,4660108
2,490,2333606
3,298,1403006
1,1000,4661108
2,510,2334116
3,300,1403306
1,999,4662108
2,490,2334606
3,309,1403616
1,1000,4663108
2,509,2335116
3,290,1403906
1,1000,4664108
2,490,2335606
3,301,1404208
1,1000,4665108
2,509,2336116
3,298,1404506
1,999,4666108
2,490,2336606
3,300,1404806
1,1000,4667108
2,509,2337116
3,317,1405124
1,1000,4668108
2,490,2337606
3,282,1405406
1,1000,4669108
2,509,2338116
3,301,1405708
1,1000,4670108
2,490,2338606
3,298,1406006
1,1000,4671108
2,509,2339116
3,300,1406306
1,999,4672108
2,490,2339606
3,309,1406616
1,1000,4673108
2,509,2340116
3,290,1406906
1,1000,4674108
2,490,2340606
3,301,1407208
1,1000,4675108
2,509,2341116
3,298,1407506
1,999,4676108
2,490,2341606
3,300,1407806
1,1000,4677108
2,509,2342116
3,317,1408124
1,999,4678108
2,490,2342606
3,282,1408406
1,1000,4679108
2,509,2343116
3,301,1408708
1,1000,4680108
2,490,2343606
3,298,1409006
1,999,4681108
2,509,2344116
3,300,1409306
1,1000,4682108
2,490,2344606
3,309,1409616
1,1000,4683108
2,509,2345116
3,290,1409906
1,1000,4684108
2,490,2345606
3,301,1410208
1,999,4685108
2,509,2346116
3,298,1410506
1,1000,4686108
2,490,2346606
3,300,1410806
1,1000,4687108
2,509,2347116
3,317,1411123
1,1000,4688108
2,490,2347606
3,282,1411406
1,999,4689108
2,509,2348116
3,301,1411708
1,1000,4690108
2,490,2348606
3,298,1412006
1,1000,4691108
2,509,2349116
3,300,1412306
1,1000,4692108
2,490,2349606
3,309,1412616
1,1000,4693108
2,509,2350116
3,290,1412906
1,1000,4694108
2,490,2350606
3,301,1413208
1,1000,4695108
2,509,2351116
3,298,1413506
1,1000,4696108
2,490,2351606
3,300,1413807
1,999,4697108
2,509,2352116
3,317,1414124
1,1000,4698108
2,490,2352606
3,282,1414406
1,1000,4699108
2,509,2353116
3,301,1414708
1,1000,4700108
2,490,2353606
3,298,1415006
1,1000,4701108
2,509,2354116
3,299,1415306
1,999,4702108
2,490,2354606
3,309,1415616
1,1000,4703108
2,509,2355116
3,290,1415906
1,1000,4704108
2,490,2355606
3,301,1416208
1,1000,4705108
2,509,2356116
3,298,1416506
1,1000,4706108
2,490,2356606
3,300,1416807
1,999,4707108
2,509,2357116
3,316,1417123
1,1000,4708108
2,490,2357606
3,282,1417406
1,999,4709108
2,509,2358116
3,301,1417708
1,1000,4710108
2,490,2358606
3,298,1418006
1,999,4711108
2,509,2359116
3,299,1418306
1,1000,4712108
2,490,2359606
3,309,1418616
1,1000,4713108
2,509,2360116
3,290,1418906
1,999,4714108
2,490,2360606
3,301,1419208
1,1000,4715108
2,509,2361116
3,298,1419506
1,1000,4716108
2,490,2361606
3,300,1419807
1,999,4717108
2,509,2362116
3,317,1420124
1,1000,4718108
2,490,2362606
3,282,1420406
1,1000,4719108
2,510,2363116
3,301,1420708
1,1000,4720108
2,490,2363606
3,298,1421006
1,999,4721108
2,509,2364116
3,300,1421306
1,1000,4722108
2,490,2364606
3,309,1421616
1,1000,4723108
2,509,2365116
3,290,1421906
1,1000,4724108
2,490,2365606
3,301,1422208
1,1000,4725108
2,509,2366116
3,298,1422506
1,1000,4726108
2,490,2366606
3,300,1422806
1,999,4727108
2,510,2367116
3,317,1423123
1,1000,4728108
2,490,2367606
3,282,1423406
1,1000,4729108
2,509,2368116
3,301,1423708
1,1000,4730108
2,490,2368606
3,298,1424006
1,999,4731108
2,509,2369116
3,299,1424306
1,1000,4732108
2,490,2369606
3,309,1424616
1,1000,4733108
2,509,2370116
3,290,1424906
1,999,4734108
2,490,2370606
3,301,1425208
1,1000,4735108
2,509,2371116
3,298,1425506
1,1000,4736108
2,490,2371606
3,300,1425806
1,1000,4737108
2,509,2372116
3,317,1426124
1,1000,4738108
2,490,2372606
3,282,1426406
1,999,4739108
2,509,2373116
3,301,1426708
1,1000,4740108
2,490,2373606
3,298,1427006
1,999,4741108
2,509,2374116
3,300,1427306
1,1000,4742108
2,490,2374606
3,309,1427616
1,1000,4743108
2,510,2375116
3,290,1427906
1,999,4744108
2,490,2375606
3,301,1428208
1,1000,4745108
2,509,2376116
3,298,1428506
1,1000,4746108
2,490,2376606
3,300,1428807
1,1000,4747108
2,509,2377116
3,316,1429124
1,999,4748108
2,490,2377606
3,282,1429406
1,1000,4749108
2,509,2378116
3,301,1429708
1,1000,4750108
2,490,2378606
3,298,1430006
1,1000,4751108
2,509,2379116
3,300,1430306
1,1000,4752108
2,490,2379606
3,309,1430616
1,1000,4753108
2,509,2380116
3,290,1430906
1,1000,4754108
2,490,2380606
3,301,1431208
1,1000,4755108
2,509,2381116
3,298,1431506
1,999,4756108
2,490,2381606
3,300,1431807
1,1000,4757108
2,509,2382116
3,316,1432123
1,1000,4758108
2,490,2382606
3,282,1432406
1,1000,4759108
2,509,2383116
3,301,1432708
1,1000,4760108
2,490,2383606
3,298,1433006
1,1000,4761108
2,509,2384116
3,299,1433306
1,1000,4762108
2,490,2384606
3,309,1433616
1,1000,4763108
2,509,2385116
3,290,1433906
1,999,4764108
2,490,2385606
3,301,1434208
1,1000,4765108
2,509,2386116
3,298,1434506
1,1000,4766108
2,490,2386606
3,300,1434807
1,999,4767108
2,509,2387116
3,316,1435124
1,1000,4768108
2,490,2387606
3,282,1435406
1,1000,4769108
2,509,2388116
3,301,1435708
1,999,4770108
2,490,2388606
3,298,1436006
1,1000,4771108
2,509,2389116
3,300,1436306
1,1000,4772108
2,490,2389606
3,309,1436616
1,999,4773108
2,509,2390116
3,290,1436906
1,1000,4774108
2,490,2390606
3,301,1437208
1,1000,4775108
2,509,2391116
3,298,1437506
1,999,4776108
2,490,2391606
3,300,1437807
1,999,4777108
2,509,2392116
3,317,1438124
1,1000,4778108
2,490,2392606
3,282,1438406
1,1000,4779108
2,509,2393116
3,301,1438708
1,1000,4780108
2,490,2393606
3,298,1439006
1,999,4781108
2,509,2394116
3,300,1439306
1,1000,4782108
2,490,2394606
3,309,1439616
1,1000,4783108
2,509,2395116
3,290,1439906
1,1000,4784108
2,490,2395606
3,301,1440208
1,999,4785108
2,509,2396116
3,298,1440506
1,1000,4786108
2,490,2396606
3,300,1440806
1,1000,4787108
2,509,2397116
3,317,1441124
1,1000,4788108
2,490,2397606
3,282,1441406
1,1000,4789108
2,509,2398116
3,301,1441708
1,1000,4790108
2,490,2398606
3,298,1442006
1,1000,4791108
2,509,2399116
3,300,1442306
1,1000,4792108
2,490,2399606
3,309,1442616
1,999,4793108
2,509,2400116
3,290,1442906
1,1000,4794108
2,490,2400606
3,301,1443208
1,999,4795108
2,509,2401116
3,298,1443506
1,1000,4796108
2,490,2401606
3,300,1443806
1,1000,4797108
2,509,2402116
3,317,1444124
1,999,4798108
2,490,2402606
3,282,1444406
1,1000,4799108
2,509,2403116
3,301,1444708
1,1000,4800108
2,490,2403606
3,298,1445006
1,999,4801108
2,509,2404116
3,300,1445306
1,1000,4802108
2,490,2404606
3,309,1445616
1,999,4803108
2,509,2405116
3,290,1445906
1,1000,4804108
2,490,2405606
3,301,1446208
1,1000,4805108
2,509,2406116
3,298,1446506
1,999,4806108
2,490,2406606
3,300,1446806
1,1000,4807108
2,509,2407116
3,317,1447124
1,1000,4808108
2,490,2407606
3,282,1447406
1,1000,4809108
2,509,2408116
3,301,1447708
1,999,4810108
2,490,2408606
3,298,1448006
1,1000,4811108
2,510,2409116
3,300,1448306
1,1000,4812108
2,490,2409606
3,309,1448616
1,1000,4813108
2,509,2410116
3,290,1448906
1,999,4814108
2,490,2410606
3,301,1449208
1,1000,4815108
2,509,2411116
3,298,1449506
1,1000,4816108
2,490,2411606
3,300,1449807
1,999,4817108
2,509,2412116
3,316,1450124
1,1000,4818108
2,490,2412606
3,282,1450406
1,1000,4819108
2,509,2413116
3,301,1450708
1,1000,4820108
2,490,2413606
3,298,1451006
1,999,4821108
2,509,2414116
3,300,1451307
1,999,4822108
2,490,2414606
3,309,1451616
1,1000,4823108
2,509,2415116
3,290,1451906
1,1000,4824108
2,490,2415606
3,301,1452208
1,999,4825108
2,509,2416116
3,298,1452506
1,1000,4826108
2,490,2416606
3,300,1452806
1,1000,4827108
2,509,2417116
3,317,1453123
1,999,4828108
2,490,2417606
3,282,1453406
1,1000,4829108
2,509,2418116
3,301,1453708
1,999,4830108
2,490,2418606
3,298,1454006
1,1000,4831108
2,509,2419116
3,299,1454306
1,1000,4832108
2,490,2419606
3,309,1454616
1,1000,4833108
2,509,2420116
3,290,1454906
1,1000,4834108
2,490,2420606
3,301,1455208
1,1000,4835108
2,509,2421116
3,298,1455506
1,999,4836108
2,490,2421606
3,300,1455807
1,1000,4837108
2,509,2422116
3,317,1456124
1,999,4838108
2,490,2422606
3,282,1456406
1,1000,4839108
2,509,2423116
3,301,1456708
1,999,4840108
2,490,2423606
3,298,1457006
1,1000,4841108
2,509,2424116
3,300,1457306
1,999,4842108
2,490,2424606
3,309,1457616
1,1000,4843108
2,509,2425116
3,290,1457906
1,999,4844108
2,490,2425606
3,301,1458208
1,1000,4845108
2,509,2426116
3,298,1458506
1,1000,4846108
2,490,2426606
3,300,1458807
1,1000,4847108
2,509,2427116
3,316,1459123
1,1000,4848108
2,490,2427606
3,282,1459406
1,1000,4849108
2,509,2428116
3,301,1459708
1,1000,4850108
2,490,2428606
3,298,1460006
1,1000,4851108
2,509,2429116
3,300,1460306
1,1000,4852108
2,490,2429606
3,309,1460616
1,999,4853108
2,509,2430116
3,290,1460906
1,1000,4854108
2,490,2430606
3,301,1461208
1,999,4855108
2,509,2431116
3,298,1461506
1,1000,4856108
2,490,2431606
3,300,1461807
1,1000,4857108
2,509,2432116
3,316,1462124
1,1000,4858108
2,490,2432606
3,282,1462406
1,1000,4859108
2,509,2433116
3,301,1462708
1,999,4860108
2,490,2433606
3,298,1463006
1,1000,4861108
2,509,2434116
3,300,1463306
1,999,4862108
2,490,2434606
3,309,1463616
1,999,4863108
2,509,2435116
3,290,1463906
1,1000,4864108
2,490,2435606
3,301,1464208
1,999,4865108
2,509,2436116
3,298,1464506
1,1000,4866108
2,490,2436606
3,300,1464807
1,1000,4867108
2,509,2437116
3,316,1465123
1,1000,4868108
2,490,2437606
3,282,1465406
1,999,4869108
2,509,2438116
3,301,1465708
1,1000,4870108
2,490,2438606
3,298,1466006
1,1000,4871108
2,509,2439116
3,299,1466306
1,999,4872108
2,490,2439606
3,309,1466616
1,1000,4873108
2,509,2440116
3,290,1466906
1,1000,4874108
2,490,2440606
3,301,1467208
1,1000,4875108
2,509,2441116
3,298,1467506
1,1000,4876108
